Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
7648,대영채비,인창중앙공원 공영주차장,3,DC콤보,경기도,구리시,경기도 구리시 동구릉로66번길 29인창중앙공원 공영주차장(인창동 309-2),제한없음
7649,대영채비,일산직업능력개발원,1,AC완속,경기도,고양시,경기도 고양시 일산서구 탄현로 155일산직업능력개발원(한국장애인고용공단 일산직업능력개발원),제한없음
7650,대영채비,중부지방 국세청 주차빌딩,1,AC완속,경기도,수원시,"경기도 수원시 장안구 경수대로 1110-17중부지방 국세청 주차빌딩(216-1 국세공무원교육,중부지방국세청)",제한없음
7651,대영채비,중부지방 국세청 주차빌딩,2,DC차데모+AC3상+DC콤보,경기도,수원시,"경기도 수원시 장안구 경수대로 1110-17중부지방 국세청 주차빌딩(216-1 국세공무원교육,중부지방국세청)",제한없음
7652,대영채비,중앙공설시장,1,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 수정구 수정로 109중앙공설시장(3681 중앙공설시장),제한없음
7653,대영채비,중앙공설시장,2,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 수정구 수정로 109중앙공설시장(3681 중앙공설시장),제한없음
7654,대영채비,중앙공설시장,3,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 수정구 수정로 109중앙공설시장(3681 중앙공설시장),제한없음
7655,대영채비,중앙공설시장,4,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 수정구 수정로 109중앙공설시장(3681 중앙공설시장),제한없음
7656,대영채비,투썸플레이스 평택팽성점,1,AC완속,경기도,평택시,경기도 평택시 팽성읍 팽성송화로 153투썸플레이스 평택팽성점(송화리 787-1),제한없음
7657,대영채비,투썸플레이스 평택팽성점,2,AC완속,경기도,평택시,경기도 평택시 팽성읍 팽성송화로 153투썸플레이스 평택팽성점(송화리 787-1),제한없음
7658,대영채비,판교 아이스퀘어,1,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7659,대영채비,판교 아이스퀘어,2,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7660,대영채비,판교 아이스퀘어,3,AC완속,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7661,대영채비,판교 아이스퀘어,4,AC완속,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7662,대영채비,판교 아이스퀘어,5,AC완속,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7663,대영채비,판교 아이스퀘어,6,AC완속,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7664,대영채비,판교 아이스퀘어,7,AC완속,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7665,대영채비,판교 아이스퀘어,8,AC완속,경기도,성남시,경기도 성남시 수정구 창업로 18판교 아이스퀘어(시흥동 296-3),제한없음
7666,대영채비,판교인스코,1,DC차데모+AC3상+DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7667,대영채비,판교인스코,2,DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7668,대영채비,판교인스코,3,DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7669,대영채비,판교인스코,4,DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7670,대영채비,판교인스코,5,DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7671,대영채비,판교인스코,6,DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7672,대영채비,판교인스코,7,DC콤보,경기도,성남시,경기도 성남시 분당구 대왕판교로 189-5판교인스코(별관) 실외(금곡동 109-1),제한없음
7673,대영채비,포르쉐 HPC 스타필드 하남,1,DC콤보,경기도,하남시,경기도 하남시 미사대로 750포르쉐 HPC 스타필드 하남(신장동 616),제한없음
7674,대영채비,포르쉐 HPC 스타필드 하남,2,DC콤보,경기도,하남시,경기도 하남시 미사대로 750포르쉐 HPC 스타필드 하남(신장동 616),제한없음
7675,대영채비,포르쉐 데스티네이션 대영채비 판교운영센터,1,AC완속,경기도,성남시,경기도 성남시 분당구 대왕판교로 256포르쉐 데스티네이션 대영채비 판교운영센터(궁내동 202-1),제한없음
7676,대영채비,포르쉐 데스티네이션 대영채비 판교운영센터,2,AC완속,경기도,성남시,경기도 성남시 분당구 대왕판교로 256포르쉐 데스티네이션 대영채비 판교운영센터(궁내동 202-1),제한없음
7677,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC,1,AC완속,경기도,여주시,경기도 여주시 명품1로 76브릿지센터 지하1층 실내,제한없음
7678,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC,2,AC완속,경기도,여주시,경기도 여주시 명품1로 76브릿지센터 지하1층 실내,제한없음
7679,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC 클럽하우스,1,AC완속,경기도,여주시,경기도 여주시 명품1로 76골프장 클럽하우스 지하1층 (실내),제한없음
7680,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC 클럽하우스,2,AC완속,경기도,여주시,경기도 여주시 명품1로 76골프장 클럽하우스 지하1층 (실내),제한없음
7681,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC 클럽하우스,3,AC완속,경기도,여주시,경기도 여주시 명품1로 76골프장 클럽하우스 지하1층 (실내),제한없음
7682,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC 클럽하우스,4,AC완속,경기도,여주시,경기도 여주시 명품1로 76골프장 클럽하우스 지하1층 (실내),제한없음
7683,대영채비,포르쉐 데스티네이션 해슬리나인브릿지 CC 클럽하우스,5,AC완속,경기도,여주시,경기도 여주시 명품1로 76골프장 클럽하우스 지하1층 (실내),제한없음
7684,대영채비,포르쉐 데스티네이션 홈플러스 부천상동점,1,AC완속,경기도,부천시,경기도 부천시 길주로 118홈플러스 부천상동점(540-1 홈플러스부천상동점),제한없음
7685,대영채비,포르쉐 데스티네이션 홈플러스 부천상동점,2,AC완속,경기도,부천시,경기도 부천시 길주로 118홈플러스 부천상동점(540-1 홈플러스부천상동점),제한없음
7686,대영채비,포르쉐 데스티네이션 홈플러스 의정부점,1,AC완속,경기도,의정부시,경기도 의정부시 청사로 38홈플러스 의정부점(홈플러스 의정부점),제한없음
7687,대영채비,포르쉐 데스티네이션 홈플러스 의정부점,2,AC완속,경기도,의정부시,경기도 의정부시 청사로 38홈플러스 의정부점(홈플러스 의정부점),제한없음
7688,대영채비,포르쉐데이션네이션 이스트밸리컨트리클럽,1,AC완속,경기도,광주시,경기도 광주시 곤지암읍 건업길 195포르쉐데이션네이션 이스트밸리컨트리클럽(4-43 이스트밸리CC),제한없음
7689,대영채비,포르쉐데이션네이션 이스트밸리컨트리클럽,2,AC완속,경기도,광주시,경기도 광주시 곤지암읍 건업길 195포르쉐데이션네이션 이스트밸리컨트리클럽(4-43 이스트밸리CC),제한없음
7690,대영채비,포르쉐데이션네이션 이스트밸리컨트리클럽,3,AC완속,경기도,광주시,경기도 광주시 곤지암읍 건업길 195포르쉐데이션네이션 이스트밸리컨트리클럽(4-43 이스트밸리CC),제한없음
7691,대영채비,포르쉐데이션네이션 이스트밸리컨트리클럽,4,AC완속,경기도,광주시,경기도 광주시 곤지암읍 건업길 195포르쉐데이션네이션 이스트밸리컨트리클럽(4-43 이스트밸리CC),제한없음
7692,대영채비,하남시청,1,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7693,대영채비,하남시청,2,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7694,대영채비,하남시청,3,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7695,대영채비,하남시청,4,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7696,대영채비,하남시청,5,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7697,대영채비,하남시청,6,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7698,대영채비,하남시청,7,AC완속,경기도,하남시,경기도 하남시 대청로 10하남시청별관(520 하남시청),제한없음
7699,대영채비,하이웨이 식자재마트 통복점,1,DC차데모+AC3상+DC콤보,경기도,평택시,경기도 평택시 평남로 308,제한없음
7700,대영채비,한강센트럴블루힐(502동),1,AC완속,경기도,김포시,경기도 김포시 김포한강8로 15한강센트럴블루힐(637-3 한강센트럴블루힐),제한없음
7701,대영채비,한강센트럴블루힐(502동),2,AC완속,경기도,김포시,경기도 김포시 김포한강8로 15한강센트럴블루힐(637-3 한강센트럴블루힐),제한없음
7702,대영채비,한강센트럴블루힐(502동),3,AC완속,경기도,김포시,경기도 김포시 김포한강8로 15한강센트럴블루힐(637-3 한강센트럴블루힐),제한없음
7703,대영채비,한강센트럴블루힐(502동),4,AC완속,경기도,김포시,경기도 김포시 김포한강8로 15한강센트럴블루힐(637-3 한강센트럴블루힐),제한없음
