운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
한국전력,경기북부직할,7,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,8,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,9,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,10,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,11,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,12,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,13,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기북부직할,14,AC완속,경기도,의정부시,경기도 의정부시 용민로 19번길 92,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기전력관리처,2,AC완속,경기도,수원시,경기도 수원시 영통구 창룡대로 236-31,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기전력관리처,3,AC완속,경기도,수원시,경기도 수원시 영통구 창룡대로 236-31,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기전력관리처,4,AC완속,경기도,수원시,경기도 수원시 영통구 창룡대로 236-31,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,3,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,4,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,5,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,6,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,7,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,8,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,9,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,10,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,11,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,12,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,13,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,14,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,15,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경기직할,16,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로 120,시설 상황에 따라 이용이 제한될 수 있음
한국전력,경남아너스빌,1,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 1117,입주자외 출입제한 (긴급상황 이용가능)
한국전력,경남아너스빌,2,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 1117,입주자외 출입제한 (긴급상황 이용가능)
한국전력,경남아너스빌,3,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 1117,입주자외 출입제한 (긴급상황 이용가능)
한국전력,경남아너스빌,4,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 1117,입주자외 출입제한 (긴급상황 이용가능)
한국전력,경남아너스빌2차,1,AC완속,경기도,용인시,경기도 용인시 수지구 성복동 성복1로163번길 11,입주자외 출입제한 (긴급상황 이용가능)
한국전력,경안대우아파트,1,DC차데모+AC3상+DC콤보,경기도,광주시,경기도 광주시 경안동 157-2,입주자외 출입제한 (긴급상황 이용가능)
한국전력,경안대우아파트,2,AC완속,경기도,광주시,경기도 광주시 경안동 157-2,입주자외 출입제한 (긴급상황 이용가능)
한국전력,고양지사,3,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고양지사,4,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고양지사,5,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고양지사,6,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고양지사,7,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고양지사,8,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고양지사,9,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 39,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고잔3차푸르지오,1,DC차데모+AC3상+DC콤보,경기도,안산시,경기도 안산시 단원구 고잔동 광덕3로 201,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고잔3차푸르지오,2,AC완속,경기도,안산시,경기도 안산시 단원구 고잔동 광덕3로 201,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고잔3차푸르지오,3,AC완속,경기도,안산시,경기도 안산시 단원구 고잔동 광덕3로 201,시설 상황에 따라 이용이 제한될 수 있음
한국전력,고잔그린빌8단지,1,DC차데모+AC3상+DC콤보,경기도,광주시,경기도 광주시 초월읍 경충대로1127번길 15,시설 상황에 따라 이용이 제한될 수 있음
한국전력,과천래미안센트럴스위트,1,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,과천래미안센트럴스위트,2,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,과천래미안센트럴스위트,3,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,과천래미안센트럴스위트,4,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,과천래미안센트럴스위트,5,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,과천래미안센트럴스위트,6,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,과천래미안센트럴스위트,7,AC완속,경기도,과천시,경기도 과천시 별양동 별양로 163,입주자외 출입제한 (긴급상황 이용가능)
한국전력,관곡마을 성원 아파트,1,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 하중동 하중로 133번길 8,시설 상황에 따라 이용이 제한될 수 있음
한국전력,관곡마을 성원 아파트,2,AC완속,경기도,시흥시,경기도 시흥시 하중동 하중로 133번길 8,시설 상황에 따라 이용이 제한될 수 있음
한국전력,관곡마을 성원 아파트,3,AC완속,경기도,시흥시,경기도 시흥시 하중동 하중로 133번길 8,시설 상황에 따라 이용이 제한될 수 있음
한국전력,관악산현대홈타운,1,AC완속,경기도,안양시,경기도 안양시 만안구 석수동 166,입주자외 출입제한 (긴급상황 이용가능)
한국전력,관악산현대홈타운,2,AC완속,경기도,안양시,경기도 안양시 만안구 석수동 166,입주자외 출입제한 (긴급상황 이용가능)
한국전력,관악산현대홈타운,3,AC완속,경기도,안양시,경기도 안양시 만안구 석수동 166,입주자외 출입제한 (긴급상황 이용가능)
한국전력,관악산현대홈타운,4,AC완속,경기도,안양시,경기도 안양시 만안구 석수동 166,입주자외 출입제한 (긴급상황 이용가능)
한국전력,관악산현대홈타운,5,AC완속,경기도,안양시,경기도 안양시 만안구 석수동 166,입주자외 출입제한 (긴급상황 이용가능)
한국전력,광교 자연앤힐스테이트,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 영통구 이의동 도청로 65,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교 자연앤힐스테이트,2,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 영통구 이의동 도청로 65,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교 자연앤힐스테이트,3,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 도청로 65,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교 자연앤힐스테이트,4,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 도청로 65,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교 자연앤힐스테이트,5,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 도청로 65,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교 자연앤힐스테이트,6,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 도청로 65,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교A2 호반베르디움 아파트,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 영통구 이의동 웰빙타운로 70,입주자외 출입제한 (긴급상황 이용가능)
한국전력,광교A2 호반베르디움 아파트,2,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 웰빙타운로 70,입주자외 출입제한 (긴급상황 이용가능)
한국전력,광교A2 호반베르디움 아파트,3,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 웰빙타운로 70,입주자외 출입제한 (긴급상황 이용가능)
한국전력,광교A2 호반베르디움 아파트,4,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 웰빙타운로 70,입주자외 출입제한 (긴급상황 이용가능)
한국전력,광교LH해모로 아파트,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 영통구 이의동 광교로 286,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교LH해모로 아파트,2,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 광교로 286,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교LH해모로 아파트,3,AC완속,경기도,수원시,경기도 수원시 영통구 이의동 광교로 286,시설 상황에 따라 이용이 제한될 수 있음
한국전력,광교경남아너스빌,1,DC차데모+AC3상+DC콤보,경기도,용인시,경기도 용인시 수지구 상현동 광교마을로 2,시설 상황에 따라 이용이 제한될 수 있음
